detector-Id,latitude,longitude,detector-type,lane-id,lane-name
AMDS13 - US 30 WB On Ramp @ IA 9,42023221,-93732135,Microwave Radar,1,AMDS13-WB EN
AMDS18 - US 30 WB Off Ramp @ Uni,42003421,-93633919,Microwave Radar,1,AMDS18-WB EX
AMDS18 - US 30 EB On Ramp @ Univ,42003104,-93633863,Microwave Radar,1,AMDS18-EB EN
AMDS07 - I-35 NB On Ramp @ US 30,42007308,-93570935,Microwave Radar,1,AMDS07-NB EN
AMDS07 - I-35 SB Off Ramp @ US 3,42007299,-93571342,Microwave Radar,1,AMDS07-SB EX
AMDS21 - US 30 EB On Ramp @ US 6,42005146,-93605107,Microwave Radar,1,AMDS21-EB EN
IWZ2992 - I-74 EB @ Rock River I,41464992,-90495365,Microwave Radar,1,IWZ2992-EB LL
IWZ2992 - I-74 EB @ Rock River I,41464992,-90495365,Microwave Radar,2,IWZ2992-EB RL
IWZ2992 - I-74 WB @ Rock River I,41464992,-90494923,Microwave Radar,1,IWZ2992-WB LL
IWZ2992 - I-74 WB @ Rock River I,41464992,-90494923,Microwave Radar,2,IWZ2992-WB RL
IWZ2999 - IA 27 SB @ MM 182.1,42486949,-92446789,Microwave Radar,1,IWZ2999-SB RL
IWZ2999 - IA 27 SB @ MM 182.1,42486949,-92446789,Microwave Radar,1,IWZ2999-L4 offline
IWZ2999 - IA 27 NB @ MM 182.1,42487038,-92446567,Microwave Radar,1,IWZ2999-NB RL
IWZ2999 - IA 27 NB @ MM 182.1,42487038,-92446567,Microwave Radar,1,IWZ2999-L3 offline
IWZ3053 - US 20 WB Off Ramp @ MM,42464812,-92440808,Microwave Radar,1,IWZ3053-WB EX
IWZ3553 - IA 27 NB @ MM 182.9,42502623,-92451926,Microwave Radar,1,IWZ3553-NB LL
IWZ3553 - IA 27 NB @ MM 182.9,42502623,-92451926,Microwave Radar,2,IWZ3553-NB RL
IWZ3553 - IA 27 SB @ MM 182.9,42502640,-92452117,Microwave Radar,2,IWZ3553-SB RL
IWZ3553 - IA 27 SB @ MM 182.9,42502640,-92452117,Microwave Radar,1,IWZ3553-SB LL
ADR1000 - I-29 NB @ MM 63.95,41383600,-95899400,Inductive Loop,2,ADR1000-NB RL
ADR1000 - I-29 NB @ MM 63.95,41383600,-95899400,Inductive Loop,1,ADR1000-NB LL
ADR1000 - I-29 SB @ MM 63.95,41383597,-95899685,Inductive Loop,1,ADR1000-SB LL
ADR1000 - I-29 SB @ MM 63.95,41383597,-95899685,Inductive Loop,2,ADR1000-SB RL
ADR1020 - I-29 NB @ MM 28.55    ,40945706,-95800497,Inductive Loop,2,ADR1020-NB RL
ADR1020 - I-29 NB @ MM 28.55    ,40945706,-95800497,Inductive Loop,1,ADR1020-NB LL
ADR1020 - I-29 SB @ MM 28.55    ,40945716,-95800847,Inductive Loop,1,ADR1020-SB LL
ADR1020 - I-29 SB @ MM 28.55    ,40945716,-95800847,Inductive Loop,2,ADR1020-SB RL
ADR1040 - I-35 NB @ MM 136,42354041,-93570047,Inductive Loop,2,ADR1040-NB RL
ADR1040 - I-35 NB @ MM 136,42354041,-93570047,Inductive Loop,1,ADR1040-NB LL
ADR1040 - I-35 SB @ MM 136,42354033,-93570338,Inductive Loop,1,ADR1040-SB LL
ADR1040 - I-35 SB @ MM 136,42354033,-93570338,Inductive Loop,2,ADR1040-SB RL
ADR1060 - I-35 NB @ MM 13.40,40747180,-93840083,Inductive Loop,2,ADR1060-NB RL
ADR1060 - I-35 NB @ MM 13.40,40747180,-93840083,Inductive Loop,1,ADR1060-NB LL
ADR1060 - I-35 SB @ MM 13.40,40747257,-93840444,Inductive Loop,1,ADR1060-SB LL
ADR1060 - I-35 SB @ MM 13.40,40747257,-93840444,Inductive Loop,2,ADR1060-SB RL
ADR1090 - I-35 NB @ MM 200.15,43242160,-93348708,Inductive Loop,2,ADR1090-NB RL
ADR1090 - I-35 NB @ MM 200.15,43242160,-93348708,Inductive Loop,1,ADR1090-NB LL
ADR1090 - I-35 SB @ MM 200.15,43242166,-93349102,Inductive Loop,1,ADR1090-SB LL
ADR1090 - I-35 SB @ MM 200.15,43242166,-93349102,Inductive Loop,2,ADR1090-SB RL
ADR1100 - I-80 EB @ MM 32.80,41498988,-95479943,Inductive Loop,2,ADR1100-EB RL
ADR1100 - I-80 EB @ MM 32.80,41498988,-95479943,Inductive Loop,1,ADR1100-EB LL
ADR1100 - I-80 WB @ MM 32.80,41499251,-95479939,Inductive Loop,1,ADR1100-WB LL
ADR1100 - I-80 WB @ MM 32.80,41499251,-95479939,Inductive Loop,2,ADR1100-WB RL
ADR1110 - I-80 EB @ MM 221.95,41686882,-91968942,Inductive Loop,2,ADR1110-EB RL
ADR1110 - I-80 EB @ MM 221.95,41686882,-91968942,Inductive Loop,1,ADR1110-EB LL
ADR1110 - I-80 WB @ MM 221.95,41687144,-91968945,Inductive Loop,1,ADR1110-WB LL
ADR1110 - I-80 WB @ MM 221.95,41687144,-91968945,Inductive Loop,2,ADR1110-WB RL
ADR1130 - I-380 NB @ MM 45,42260349,-91910136,Inductive Loop,2,ADR1130-NB RL
ADR1130 - I-380 NB @ MM 45,42260349,-91910136,Inductive Loop,1,ADR1130-NB LL
ADR1130 - I-380 SB @ MM 45,42260105,-91910384,Inductive Loop,1,ADR1130-SB LL
ADR1130 - I-380 SB @ MM 45,42260105,-91910384,Inductive Loop,2,ADR1130-SB RL
ADR1150 - I-80 EB @ MM 62.35,41497044,-94911864,Inductive Loop,2,ADR1150-EB RL
ADR1150 - I-80 EB @ MM 62.35,41497044,-94911864,Inductive Loop,1,ADR1150-EB LL
ADR1150 - I-80 WB @ MM 62.35,41497336,-94911870,Inductive Loop,1,ADR1150-WB LL
ADR1150 - I-80 WB @ MM 62.35,41497336,-94911870,Inductive Loop,2,ADR1150-WB RL
ADR1160 - I-80 EB @ MM 120.65,41585196,-93822084,Inductive Loop,2,ADR1160-EB RL
ADR1160 - I-80 EB @ MM 120.65,41585196,-93822084,Inductive Loop,1,ADR1160-EB LL
ADR1160 - I-80 WB @ MM 120.65,41585457,-93822314,Inductive Loop,2,ADR1160-WB RL
ADR1160 - I-80 WB @ MM 120.65,41585457,-93822314,Inductive Loop,1,ADR1160-WB LL
ADR1190 - I-80 EB @ MM 302.85,41597403,-90429921,Inductive Loop,2,ADR1190-EB RL
ADR1190 - I-80 EB @ MM 302.85,41597403,-90429921,Inductive Loop,1,ADR1190-EB LL
ADR1190 - I-80 WB @ MM 302.85,41597724,-90429945,Inductive Loop,1,ADR1190-WB LL
ADR1190 - I-80 WB @ MM 302.85,41597724,-90429945,Inductive Loop,2,ADR1190-WB RL
ADR1200 - I-80 EB @ MM 262,41658258,-91205245,Inductive Loop,2,ADR1200-EB RL
ADR1200 - I-80 EB @ MM 262,41658258,-91205245,Inductive Loop,1,ADR1200-EB LL
ADR1200 - I-80 WB @ MM 262,41658632,-91205208,Inductive Loop,1,ADR1200-WB LL
ADR1200 - I-80 WB @ MM 262,41658632,-91205208,Inductive Loop,2,ADR1200-WB RL
ADR1210 - I-35 NB @ MM 153.20,42591992,-93525417,Inductive Loop,2,ADR1210-NB RL
ADR1210 - I-35 NB @ MM 153.20,42591992,-93525417,Inductive Loop,1,ADR1210-NB LL
ADR1210 - I-35 SB @ MM 153.20,42592262,-93525858,Inductive Loop,1,ADR1210-SB LL
ADR1210 - I-35 SB @ MM 153.20,42592262,-93525858,Inductive Loop,2,ADR1210-SB RL
ADR1230 - I-80 EB @ MM 146.85,41679337,-93406519,Inductive Loop,2,ADR1230-EB RL
ADR1230 - I-80 EB @ MM 146.85,41679337,-93406519,Inductive Loop,1,ADR1230-EB LL
ADR1230 - I-80 WB @ MM 146.85,41679687,-93406672,Inductive Loop,2,ADR1230-WB RL
ADR1230 - I-80 WB @ MM 146.85,41679687,-93406672,Inductive Loop,1,ADR1230-WB LL
ADR1240 - I-680 EB @ MM 23.05,41498427,-95708664,Inductive Loop,2,ADR1240-EB RL
ADR1240 - I-680 EB @ MM 23.05,41498427,-95708664,Inductive Loop,1,ADR1240-EB LL
ADR1240 - I-680 WB @ MM 23.05,41498801,-95708664,Inductive Loop,1,ADR1240-WB LL
ADR1240 - I-680 WB @ MM 23.05,41498801,-95708664,Inductive Loop,2,ADR1240-WB RL
ADR1250 - I-380 NB @ M M 5.95,41779650,-91646403,Inductive Loop,2,ADR1250-NB RL
ADR1250 - I-380 NB @ M M 5.95,41779650,-91646403,Inductive Loop,1,ADR1250-NB LL
ADR1250 - I-380 SB @ M M 5.95,41779656,-91646925,Inductive Loop,1,ADR1250-SB LL
ADR1250 - I-380 SB @ M M 5.95,41779656,-91646925,Inductive Loop,2,ADR1250-SB RL
ADR2020 - US 71 @ MM 83.00,41694443,-94918353,Inductive Loop,1,ADR2020-NB
ADR2020 - US 71 SB @ MM 83.00,41694414,-94918533,Inductive Loop,1,ADR2020-SB
ADR2050 - US 218 NB @ MM 52.35,41097823,-94918533,Inductive Loop,1,ADR2050-NB LL
ADR2050 - US 218 NB @ MM 52.35,41097823,-94918533,Inductive Loop,2,ADR2050-NB RL
ADR2050 - US 218 SB @ MM 52.35,41097859,-91544964,Inductive Loop,1,ADR2050-SB LL
ADR2050 - US 218 SB @ MM 52.35,41097859,-91544964,Inductive Loop,2,ADR2050-SB RL
ADR2070 - US 18 EB @ MM 132.35,43082700,-94191509,Inductive Loop,1,ADR2070-EB
ADR2070 - US 18 WB @ MM 132.35,43082881,-94191520,Inductive Loop,1,ADR2070-WB
ADR2100 - US 18 EB @ MM 46.60,43186099,-95764687,Inductive Loop,0,ADR2100-EB
ADR2100 - US 18 WB @ MM 46.60,43186226,-95764690,Inductive Loop,0,ADR2100-WB
ADR2140 - US 61 NB @ MM 45.25,40867585,-91160542,Inductive Loop,1,ADR2140-NB
ADR2140 - US 61 SB @ MM 45.25,40867514,-91160749,Inductive Loop,1,ADR2140-SB
ADR2160 - US 34 EB @ MM 95.95,41027474,-94146820,Inductive Loop,1,ADR2160-EB
ADR2160 - US 34 WB @ MM 95.95,41027662,-94146827,Inductive Loop,1,ADR2160-WB
ADR2170 - IA 122 EB @ MM 3.00,43147790,-93303788,Inductive Loop,2,ADR2170-EB RL
ADR2170 - IA 122 EB @ MM 3.00,43147790,-93303788,Inductive Loop,1,ADR2170-EB LL
ADR2170 - IA 122 WB @ MM 3.00,43148238,-93303793,Inductive Loop,1,ADR2170-WB LL
ADR2170 - IA 122 WB @ MM 3.00,43148238,-93303793,Inductive Loop,2,ADR2170-WB RL
ADR2190 - IA 122 EB @ MM 113.25,41021870,-93816838,Inductive Loop,1,ADR2190-EB
ADR2190 - IA 122 WB @ MM 113.25,41022011,-93816872,Inductive Loop,1,ADR2190-WB
ADR2210 - IA 9 EB @ MM 98.90,43399582,-94672355,Inductive Loop,1,ADR2210-EB
ADR2210 - IA 9 WB @ MM 98.90,43399721,-94672365,Inductive Loop,1,ADR2210-WB
ADR2220 - IA 3 EB @ MM 138.25,42731510,-94050597,Inductive Loop,1,ADR2220-EB
ADR2220 - IA 3 WB @ MM 138.25,42731676,-94050618,Inductive Loop,1,ADR2220-WB
ADR2230 - IA 3 NB @ MM 38.65,41176815,-95137358,Inductive Loop,1,ADR2230-NB
ADR2230 - IA 3 SB @ MM 38.65,41176813,-95137545,Inductive Loop,1,ADR2230-SB
ADR2240 - US 59 NB @ MM 89.55,41843631,-95343785,Inductive Loop,1,ADR2240-NB
ADR2240 - US 59 SB @ MM 89.55,41843630,-95343954,Inductive Loop,1,ADR2240-SB
ADR2300 - US 169 NB @ MM 63.95,41277498,-94042097,Inductive Loop,1,ADR2300-NB
ADR2300 - US 169 SB @ MM 63.95,41277497,-94042273,Inductive Loop,1,ADR2300-SB
ADR2340 - IA 12 NB @ MM 21.65,42673231,-96553680,Inductive Loop,1,ADR2340-NB
ADR2340 - IA 12 SB @ MM 21.65,42673155,-96553817,Inductive Loop,1,ADR2340-SB
ADR2380 - IA 149 NB @ MM 24.15,41203856,-92213478,Inductive Loop,1,ADR2380-NB
ADR2380 - IA 149 SB @ MM 24.15,41203848,-92213732,Inductive Loop,1,ADR2380-SB
ADR2400 - IA 2 EB @ MM 18.25,40750423,-95579823,Inductive Loop,1,ADR2400-EB
ADR2400 - IA 2 WB @ MM 18.25,40750631,-95579843,Inductive Loop,1,ADR2400-WB
ADR2410 - IA 13 NB @ MM 33.35,42374473,-91480685,Inductive Loop,1,ADR2410-NB
ADR2410 - IA 13 SB @ MM 33.35,42374465,-91480942,Inductive Loop,1,ADR2410-SB
ADR2420 - US 61 NB @ MM 133.60,41749126,-90568514,Inductive Loop,1,ADR2420-NB LL
ADR2420 - US 61 NB @ MM 133.60,41749126,-90568514,Inductive Loop,2,ADR2420-NB RL
ADR2420 - US 61 SB @ MM 133.60,41749115,-90569049,Inductive Loop,2,ADR2420-SB RL
ADR2420 - US 61 SB @ MM 133.60,41749115,-90569049,Inductive Loop,1,ADR2420-SB LL
ADR2430 - US 30 EB @ MM 318.75,41815175,-90444282,Inductive Loop,2,ADR2430-EB RL
ADR2430 - US 30 EB @ MM 318.75,41815175,-90444282,Inductive Loop,1,ADR2430-EB LL
ADR2430 - US 30 WB @ MM 318.75,41815562,-90444289,Inductive Loop,2,ADR2430-WB RL
ADR2430 - US 30 WB @ MM 318.75,41815562,-90444289,Inductive Loop,1,ADR2430-WB LL
ADR2440 - IA 1 NB @ MM 71.20,41530036,-91713167,Inductive Loop,1,ADR2440-NB
ADR2440 - IA 1 SB @ MM 71.20,41530025,-91713419,Inductive Loop,1,ADR2440-SB
ADR2450 - US 20 EB @ MM 244.75,42448967,-92073797,Inductive Loop,1,ADR2450-EB LL
ADR2450 - US 20 EB @ MM 244.75,42448967,-92073797,Inductive Loop,2,ADR2450-EB RL
ADR2450 - US 20 WB @ MM 244.75,42449438,-92073814,Inductive Loop,1,ADR2450-WB LL
ADR2450 - US 20 WB @ MM 244.75,42449438,-92073814,Inductive Loop,2,ADR2450-WB RL
ADR2460 - IA 141 EB @ MM 131.40,41834824,-94054990,Inductive Loop,1,ADR2460-EB LL
ADR2460 - IA 141 EB @ MM 131.40,41834824,-94054990,Inductive Loop,2,ADR2460-EB RL
ADR2460 - IA 141 WB @ MM 131.40,41835294,-94055021,Inductive Loop,2,ADR2460-WB RL
ADR2460 - IA 141 WB @ MM 131.40,41835294,-94055021,Inductive Loop,1,ADR2460-WB LL
ADR2480 - IA 21 NB @ MM 48.45,41784710,-92279116,Inductive Loop,1,ADR2480-NB
ADR2480 - IA 21 SB @ MM 48.45,41784709,-92279369,Inductive Loop,1,ADR2480-SB
ADR2490 - US 216 NB @ MM 86.15,41561828,-91544573,Inductive Loop,2,ADR2490-NB RL
ADR2490 - US 216 NB @ MM 86.15,41561828,-91544573,Inductive Loop,1,ADR2490-NB LL
ADR2490 - US 216 SB @ MM 86.15,41561823,-91545173,Inductive Loop,1,ADR2490-SB LL
ADR2490 - US 216 SB @ MM 86.15,41561823,-91545173,Inductive Loop,2,ADR2490-SB RL
ADR2500 - US 65 NB @ MM 80.75,41618022,-93493089,Inductive Loop,1,ADR2500-NB LL
ADR2500 - US 65 NB @ MM 80.75,41618022,-93493089,Inductive Loop,2,ADR2500-NB RL
ADR2500 - US 65 SB @ MM 80.75,41618054,-93493675,Inductive Loop,1,ADR2500-SB LL
ADR2500 - US 65 SB @ MM 80.75,41618054,-93493675,Inductive Loop,2,ADR2500-SB RL
ADR2520 - US 18 NB @ MM 253.20,43003734,-92318025,Inductive Loop,1,ADR2520-NB LL
ADR2520 - US 18 NB @ MM 253.20,43003734,-92318025,Inductive Loop,2,ADR2520-NB RL
ADR2520 - US 18 SB @ MM 235.20,43003710,-92318676,Inductive Loop,2,ADR2520-SB RL
ADR2520 - US 18 SB @ MM 235.20,43003710,-92318676,Inductive Loop,1,ADR2520-SB LL
ADR2530 - US 216 NB @ MM 225.15,43006940,-92620981,Inductive Loop,2,ADR2530-NB RL
ADR2530 - US 216 NB @ MM 225.15,43006940,-92620981,Inductive Loop,1,ADR2530-NB LL
ADR2530 - US 216 SB @ MM 225.15,43006563,-92621358,Inductive Loop,2,ADR2530-SB RL
ADR2530 - US 216 SB @ MM 225.15,43006563,-92621358,Inductive Loop,1,ADR2530-SB LL
ADR2540 - IA 60 NB @ MM 53.70,43469695,-95708711,Inductive Loop,2,ADR2540-NB RL
ADR2540 - IA 60 NB @ MM 53.70,43469695,-95708711,Inductive Loop,1,ADR2540-NB LL
ADR2540 - IA 60 SB @ MM 53.70,43469843,-95709236,Inductive Loop,1,ADR2540-SB LL
ADR2540 - IA 60 SB @ MM 53.70,43469843,-95709236,Inductive Loop,2,ADR2540-SB RL
ADR2550 - US 20 EB @ MM 169.85,42448035,-93239947,Inductive Loop,2,ADR2550-EB RL
ADR2550 - US 20 EB @ MM 169.85,42448035,-93239947,Inductive Loop,1,ADR2550-EB LL
ADR2550 - US 20 WB @ MM 169.85,42448486,-93239953,Inductive Loop,2,ADR2550-WB RL
ADR2550 - US 20 WB @ MM 169.85,42448486,-93239953,Inductive Loop,1,ADR2550-WB LL
ADR2560 - US 18 EB @ MM 182.00,43105169,-93280563,Inductive Loop,2,ADR2560-EB RL
ADR2560 - US 18 EB @ MM 182.00,43105169,-93280563,Inductive Loop,1,ADR2560-EB LL
ADR2560 - US 18 WB @ MM 182.00,43105604,-93280573,Inductive Loop,1,ADR2560-WB LL
ADR2560 - US 18 WB @ MM 182.00,43105604,-93280573,Inductive Loop,2,ADR2560-WB RL
ADR2570 - US 20 EB @ MM 41.50,42474681,-95622146,Inductive Loop,1,ADR2570-EB
ADR2570 - US 20 WB @ MM 41.50,42474854,-95622158,Inductive Loop,1,ADR2570-WB
ADR2580 - US 30 EB @ MM 229.45,41963587,-92076530,Inductive Loop,1,ADR2580-EB
ADR2580 - US 30 WB @ MM 229.45,41963706,-92076541,Inductive Loop,1,ADR2580-WB
ADR2590 - US 30 EB @ MM 268.95,41918376,-91358948,Inductive Loop,1,ADR2590-EB
ADR2590 - US 30 WB @ MM 268.95,41918529,-91358950,Inductive Loop,1,ADR2590-WB
ADR2600 - US 71 NB @ MM 0.65,40585519,-95030544,Inductive Loop,1,ADR2600-NB
ADR2600 - US 71 SB @ MM 0.65,40585520,-95030744,Inductive Loop,1,ADR2600-SB
ADR2610 - US 69 NB @ MM 167.60,42636024,-94227147,Inductive Loop,1,ADR2610-NB
ADR2610 - US 69 SB @ MM 167.60,42636028,-94227351,Inductive Loop,1,ADR2610-SB
ADR2620 - US 63 NB @ MM 8.70,40715065,-92504632,Inductive Loop,1,ADR2620-NB
ADR2620 - US 63 SB @ MM 8.70,40715069,-92504863,Inductive Loop,1,ADR2620-SB
ADR2630 - US 52 NB @ MM 91.75,42822037,-91180095,Inductive Loop,1,ADR2630-NB
ADR2630 - US 52 SB @ MM 91.75,42822170,-91180141,Inductive Loop,1,ADR2630-SB
ADR2640 - IA 27 NB @ MM 0.65,40471630,-91567488,Inductive Loop,2,ADR2640-NB RL
ADR2640 - IA 27 NB @ MM 0.65,40471630,-91567488,Inductive Loop,1,ADR2640-NB LL
ADR2640 - IA 27 SB @ MM 0.65,40471677,-91568046,Inductive Loop,2,ADR2640-SB RL
ADR2640 - IA 27 SB @ MM 0.65,40471677,-91568046,Inductive Loop,1,ADR2640-SB LL
ADR2660 - IA 2 EB @ MM 190.65,40734868,-92518762,Inductive Loop,1,ADR2660-EB
ADR2660 - IA 2 WB @ MM 190.65,40735019,-92518836,Inductive Loop,1,ADR2660-WB
ADR2670 - US 34 EB @ MM 22.85,41030819,-95473134,Inductive Loop,1,ADR2670-EB
ADR2670 - US 34 WB @ MM 22.85,41030963,-95473135,Inductive Loop,1,ADR2670-WB
ADR2680 - US 30 EB @ MM 41.40,41899204,-95564319,Inductive Loop,1,ADR2680-EB
ADR2680 - US 30 WB @ MM 41.40,41899275,-95564443,Inductive Loop,1,ADR2680-WB
ADR2690 - US 30 EB @ MM 117.55,42033633,-94195416,Inductive Loop,1,ADR2690-EB
ADR2690 - US 30 WB @ MM 117.55,42033786,-94195428,Inductive Loop,1,ADR2690-WB
ADR2700 - US 71 NB @ MM 168.80,42694518,-95151392,Inductive Loop,1,ADR2700-NB
ADR2700 - US 71 SB @ MM 168.80,42694526,-95151601,Inductive Loop,1,ADR2700-SB
ADR2710 - US 18 EB @ MM 110.35,43111990,-94592919,Inductive Loop,1,ADR2710-EB
ADR2710 - US 18 WB @ MM 110.35,43112134,-94592902,Inductive Loop,1,ADR2710-WB
ADR2720 - US 71 NB @ MM 53.75,41327124,-94984544,Inductive Loop,1,ADR2720-NB
ADR2720 - US 71 SB @ MM 53.75,41327128,-94984754,Inductive Loop,1,ADR2720-SB
ADR2730 - US 34 EB @ MM 151.05,41000727,-93125184,Inductive Loop,1,ADR2730-EB
ADR2730 - US 34 WB @ MM 151.05,41000900,-93125187,Inductive Loop,1,ADR2730-WB
ADR2740 - IA 163 NB @ MM 37.35,41434651,-92994744,Inductive Loop,2,ADR2740-NB RL
ADR2740 - IA 163 NB @ MM 37.35,41434651,-92994744,Inductive Loop,1,ADR2740-NB LL
ADR2740 - IA 163 SB @ MM 37.35,41434308,-92994977,Inductive Loop,1,ADR2740-SB LL
ADR2740 - IA 163 SB @ MM 37.35,41434308,-92994977,Inductive Loop,2,ADR2740-SB RL
ADR2750 - US 20 EB @ MM 303.50,42439523,-90941753,Inductive Loop,1,ADR2750-EB LL
ADR2750 - US 20 EB @ MM 303.50,42439523,-90941753,Inductive Loop,2,ADR2750-EB RL
ADR2750 - US 20 WB @ MM 303.50,42439873,-90941725,Inductive Loop,2,ADR2750-WB RL
ADR2750 - US 20 WB @ MM 303.50,42439873,-90941725,Inductive Loop,1,ADR2750-WB LL
ADR2760 - US 63 NB @ MM 227.30,43392393,-92298082,Inductive Loop,1,ADR2760-NB
ADR2760 - US 63 SB @ MM 227.30,43392391,-92298313,Inductive Loop,1,ADR2760-SB
ADR2770 - US 34 EB @ MM 200.65,40994798,-92211639,Inductive Loop,2,ADR2770-EB RL
ADR2770 - US 34 EB @ MM 200.65,40994798,-92211639,Inductive Loop,1,ADR2770-EB LL
ADR2770 - US 34 WB @ MM 200.65,40995185,-92211628,Inductive Loop,1,ADR2770-WB LL
ADR2770 - US 34 WB @ MM 200.65,40995185,-92211628,Inductive Loop,2,ADR2770-WB RL
ADR2790 - IA 13 NB @ MM 50.10,42592503,-91469426,Inductive Loop,1,ADR2790-NB
ADR2790 - IA 13 SB @ MM 50.10,42592499,-91469600,Inductive Loop,1,ADR2790-SB
ADR2800 - IA 2 EB @ MM 117.30,40732955,-93877008,Inductive Loop,1,ADR2800-EB
ADR2800 - IA 2 WB @ MM 117.30,40733105,-93877008,Inductive Loop,1,ADR2800-WB
ADR2850 - US 20 EB @ MM 98.00,42449570,-94641668,Inductive Loop,1,ADR2850-EB LL
ADR2850 - US 20 EB @ MM 98.00,42449570,-94641668,Inductive Loop,2,ADR2850-EB RL
ADR2850 - US 20 WB @ MM 98.00,42450025,-94641673,Inductive Loop,1,ADR2850-WB LL
ADR2850 - US 20 WB @ MM 98.00,42450025,-94641673,Inductive Loop,2,ADR2850-WB RL
ADR2860 - US 34 EB @ MM 2.00,41045540,-95856936,Inductive Loop,2,ADR2860-EB RL
ADR2860 - US 34 EB @ MM 2.00,41045540,-95856936,Inductive Loop,1,ADR2860-EB LL
ADR2860 - US 34 WB @ MM 2.00,41045866,-95856644,Inductive Loop,2,ADR2860-WB RL
ADR2860 - US 34 WB @ MM 2.00,41045866,-95856644,Inductive Loop,1,ADR2860-WB LL
ADR5010 - IA 5 NB @ MM 30.20,40960671,-92824650,Inductive Loop,1,ADR5010-NB
ADR5010 - IA 5 SB @ MM 30.20,40960771,-92824835,Inductive Loop,1,ADR5010-SB
ADR5030 - IA 415 EB @ MM 13.40,41764350,-93722311,Inductive Loop,1,ADR5030-EB
ADR5030 - IA 415 WB @ MM 13.40,41764491,-93722317,Inductive Loop,1,ADR5030-WB
ADR7050 - I-74 NB @ MM 3.50,41546274,-90519170,Inductive Loop,2,ADR7050-NB RL
ADR7050 - I-74 NB @ MM 3.50,41546274,-90519170,Inductive Loop,1,ADR7050-NB LL
ADR7050 - I-74 SB @ MM 3.50,41546148,-90519619,Inductive Loop,2,ADR7050-SB RL
ADR7050 - I-74 SB @ MM 3.50,41546148,-90519619,Inductive Loop,1,ADR7050-SB LL
ADR7080 - I-280 EB @ MM 8.90,41487127,-90642621,Inductive Loop,1,ADR7080-EB LL
ADR7080 - I-280 EB @ MM 8.90,41487127,-90642621,Inductive Loop,2,ADR7080-EB RL
ADR7080 - I-280 WB @ MM 8.90,41486924,-90642916,Inductive Loop,2,ADR7080-WB RL
ADR7080 - I-280 WB @ MM 8.90,41486924,-90642916,Inductive Loop,1,ADR7080-WB LL
ADR8110 - IA 192 NB @ MM 3.75,41273675,-95867330,Inductive Loop,2,ADR8110-NB RL
ADR8110 - IA 192 NB @ MM 3.75,41273675,-95867330,Inductive Loop,1,ADR8110-NB LL
ADR8110 - IA 192 SB @ MM 3.75,41273680,-95867557,Inductive Loop,1,ADR8110-SB LL
ADR8110 - IA 192 SB @ MM 3.75,41273680,-95867557,Inductive Loop,2,ADR8110-SB RL
ADR8120 - IA 122 EB @ MM 8.95,43147915,-93187002,Inductive Loop,2,ADR8120-EB RL
ADR8120 - IA 122 EB @ MM 8.95,43147915,-93187002,Inductive Loop,1,ADR8120-EB LL
ADR8120 - IA 122 WB @ MM 8.95,43148094,-93187059,Inductive Loop,1,ADR8120-WB LL
ADR8120 - IA 122 WB @ MM 8.95,43148094,-93187059,Inductive Loop,2,ADR8120-WB RL
ADR8160 - US 34 EB @ MM 260.35,40816312,-91157023,Inductive Loop,2,ADR8160-EB RL
ADR8160 - US 34 EB @ MM 260.35,40816312,-91157023,Inductive Loop,1,ADR8160-EB LL
ADR8160 - US 34 WB @ MM 260.35,40816639,-91157210,Inductive Loop,1,ADR8160-WB LL
ADR8160 - US 34 WB @ MM 260.35,40816639,-91157210,Inductive Loop,2,ADR8160-WB RL
ADR8200 - IA 17 NB @ MM 70.65,42675132,-93905728,Inductive Loop,2,ADR8200-NB RL
ADR8200 - IA 17 NB @ MM 70.65,42675132,-93905728,Inductive Loop,1,ADR8200-NB LL
ADR8200 - IA 17 SB @ MM 70.65,42675128,-93905955,Inductive Loop,1,ADR8200-SB LL
ADR8200 - IA 17 SB @ MM 70.65,42675128,-93905955,Inductive Loop,2,ADR8200-SB RL
ADR8260 - US 65 NB @ MM 86.50,41684210,-93466152,Inductive Loop,2,ADR8260-NB RL
ADR8260 - US 65 NB @ MM 86.50,41684210,-93466152,Inductive Loop,1,ADR8260-NB LL
ADR8260 - US 65 SB @ MM 86.50,41684453,-93466589,Inductive Loop,1,ADR8260-SB LL
ADR8260 - US 65 SB @ MM 86.50,41684453,-93466589,Inductive Loop,2,ADR8260-SB RL
ADR8300 - IA 23 NB @ MM 15.10,41284052,-92623716,Inductive Loop,1,ADR8300-NB
ADR8300 - IA 23 SB @ MM 15.10,41284061,-92623957,Inductive Loop,1,ADR8300-SB
ADR2810 - US 151 NB @ MM 60.55,42181987,-91222841,Inductive Loop,1,ADR2810-NB LL
ADR2810 - US 151 NB @ MM 60.55,42181987,-91222841,Inductive Loop,2,ADR2810-NB RL
ADR2810 - US 151 SB @ MM 60.55,42182192,-91223349,Inductive Loop,1,ADR2810-SB LL
ADR2810 - US 151 SB @ MM 60.55,42182192,-91223349,Inductive Loop,2,ADR2810-SB RL
ADR8280 - IA 150 NB @ MM 54.95,42660420,-91910186,Inductive Loop,2,ADR8280-NB RL
ADR8280 - IA 150 NB @ MM 54.95,42660420,-91910186,Inductive Loop,1,ADR8280-NB LL
